sentence	sentence_id	locale	reason
بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون	174410cb83483990a3f8069224c2a534994bddf9c3964462c55e4f4d03eaf6fc	ar	difficult-pronounce
وَإِذَا كَانَ ذَا شَرِّ أَبْغَضَهُمْ وَأَبْغَضُوهُ	0f6924609e032ea6164185a4d22a5e322dd666ab2e42695bc7254fa8ea6a255c	ar	difficult-pronounce
أنا لستُ مُوَسْوَساً ، أنهم يتبعونني حقّاً!	0ecbefc7788843b1694151a315bfbf06c87c27b1f9712269d32b10d390743f3d	ar	grammar-or-spelling
هو يعيش في كارديف.	1777431c1ae18a3922635488b82f86e1bd03f21c0d5fd2660952a3e8944bc179	ar	difficult-pronounce
كتاب أنزلناه إليك مبارك ليدبروا آياته وليتذكر أولو الألباب	1270cf988d6e1d7a26c8819c94588edeeacc6c2a4449e1bec8fb47e6213fe40f	ar	difficult-pronounce
بل هو آيات بينات في صدور الذين أوتوا العلم وما يجحد بآياتنا إلا الظالمون	174410cb83483990a3f8069224c2a534994bddf9c3964462c55e4f4d03eaf6fc	ar	difficult-pronounce
كَانَتْ الْعَدَاوَةُ بَيْنَهُمْ أَقْوَى وَالْإِحَنُ فِيهِمْ أَعْظَمَ	1630e7788a42b25cd62946b682f80a63c340e71775e2e9f6ca5fc14ec5340fd8	ar	difficult-pronounce
كَانَتْ الْعَدَاوَةُ بَيْنَهُمْ أَقْوَى وَالْإِحَنُ فِيهِمْ أَعْظَمَ	1630e7788a42b25cd62946b682f80a63c340e71775e2e9f6ca5fc14ec5340fd8	ar	grammar-or-spelling
انظر حيث ااشر.	1a0a52ccff1bf7f0fdf548346c8bad521185c36f934d2d8002cbd8e76c280981	ar	grammar-or-spelling
انظر حيث ااشر.	1a0a52ccff1bf7f0fdf548346c8bad521185c36f934d2d8002cbd8e76c280981	ar	difficult-pronounce
بَيْنَا أَنَا نَائِمٌ رَأَيْتُ النَّاسَ يُعْرَضُونَ عَلَيَّ.	1c0b1a63b07f763e27205e68e3a171c60f1e87466f64a9f5417fa6667cc52968	ar	grammar-or-spelling
إِنَّهُمْ لَهُمُ الْمَنْصُورُونَ	128e090f81c40cb6bee3b5cb728cdeeaeb546d84682f0043895ee0a64520ff32	ar	difficult-pronounce
إذا كنت وخز لنا ، هل نحن لا ينزف ؟	1bccafa17aaabe6fe9d840890c4e476b4ca396b7a3e362d5d11f28c072d3d44f	ar	grammar-or-spelling
إذا كنت وخز لنا ، هل نحن لا ينزف ؟	1bccafa17aaabe6fe9d840890c4e476b4ca396b7a3e362d5d11f28c072d3d44f	ar	difficult-pronounce
هىَ لا تخرق القانون.	1b02937a73d667b76308c694f1dd4e23e3b64077dbb68f8cf2ea072fea4dff4f	ar	grammar-or-spelling
انظر حيث ااشر.	1a0a52ccff1bf7f0fdf548346c8bad521185c36f934d2d8002cbd8e76c280981	ar	grammar-or-spelling
انظر حيث ااشر.	1a0a52ccff1bf7f0fdf548346c8bad521185c36f934d2d8002cbd8e76c280981	ar	difficult-pronounce
رضعنا لبان الندى والإبا سجايا حملن جنى طيبا	1803120e32bf11ab77a6a243d66251c6ea185a6e61780588581be77ab0d6f720	ar	difficult-pronounce
هؤلاء الذين لا يردنا الذهاب ، لا ضرورة لهم الذهاب.	1bd2a1de64417064c072c0ddb98ef2dfe2073ee0fa1e2eb7cbf8456326f87e40	ar	grammar-or-spelling
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	difficult-pronounce
هىَ متزوجة من بحار.	1ebab6eee27187d695d455705f2f940363fe8ceb40b18173b1fb30c9d552f770	ar	grammar-or-spelling
يبدو أن بعض الأناس يتفقون معك.	19884c139fbc8d7569799cc70317cece69ca7578a33271dad89b9d3734b36d04	ar	grammar-or-spelling
يبدو أن بعض الأناس يتفقون معك.	19884c139fbc8d7569799cc70317cece69ca7578a33271dad89b9d3734b36d04	ar	difficult-pronounce
هَذَا مِنْ أَحْكَمِ شَعْرٍ قَرَأْته	1f7b3650c36f8bbfe2a25aaba8c3a7e432cba0b15a39c4b6f2ed29ee96d01710	ar	grammar-or-spelling
كَانَتْ الْعَدَاوَةُ بَيْنَهُمْ أَقْوَى وَالْإِحَنُ فِيهِمْ أَعْظَمَ	1630e7788a42b25cd62946b682f80a63c340e71775e2e9f6ca5fc14ec5340fd8	ar	difficult-pronounce
أولئك أصحاب الجنة خالدين فيها جزاء بما كانوا يعملون	1abb1439854b5cb97b60d674647fafdb63d06681b354bb536a3b6242eec49835	ar	difficult-pronounce
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	difficult-pronounce
كَانَتْ الْعَدَاوَةُ بَيْنَهُمْ أَقْوَى وَالْإِحَنُ فِيهِمْ أَعْظَمَ	1630e7788a42b25cd62946b682f80a63c340e71775e2e9f6ca5fc14ec5340fd8	ar	difficult-pronounce
وَمَنْ يُوقَ شُحَّ نَفْسِهِ فَأُولَئِكَ هُمْ الْمُفْلِحُونَ وَرَوَى مُحَمَّدُ بْنُ إبْرَاهِيمَ التَّيْمِيُّ	0a92ec7a2f48fe0f41868e7e44f1f0464aec54f9d5f96336b0a13f9d3b6a7f61	ar	difficult-pronounce
انظر حيث ااشر.	1a0a52ccff1bf7f0fdf548346c8bad521185c36f934d2d8002cbd8e76c280981	ar	grammar-or-spelling
ولقد نصركم الله ببدر وأنتم أذلة فاتقوا الله لعلكم تشكرون	1ef72993139e39d1799a63311d34b95d323965abd58236671a603a78f3539cee	ar	difficult-pronounce
أَوَعَجِبْتُمْ أَنْ جَاءَكُمْ ذِكْرٌ مِنْ رَبِّكُمْ عَلَى رَجُلٍ مِنْكُمْ لِيُنْذِرَكُمْ وَلِتَتَّقُوا وَلَعَلَّكُمْ تُرْحَمُونَ	1e478c1aea3e8c652cd10d7f22de7620b6e88fdfbec8f705e444e262bd541de5	ar	difficult-pronounce
هل تتحدث اللاتفية ؟	200da26e9c3ff346bc22f975c553fc6e39624e0177f64e43090c75fb55897ad6	ar	difficult-pronounce
تَأْتُوهَا مِنْ قِبَلِ فَتْرَتِهَا	1e317aee674f4397b669c403b02d83e860d2c0058cf11ae053fcae1ab6e869f4	ar	difficult-pronounce
من تمك لباب السماء!	22392a80410ac0c551f5a94af41e8e0b29330514f00f89bdc594441b0b7a57df	ar	difficult-pronounce
وَمَنْ يُوقَ شُحَّ نَفْسِهِ فَأُولَئِكَ هُمْ الْمُفْلِحُونَ وَرَوَى مُحَمَّدُ بْنُ إبْرَاهِيمَ التَّيْمِيُّ	0a92ec7a2f48fe0f41868e7e44f1f0464aec54f9d5f96336b0a13f9d3b6a7f61	ar	difficult-pronounce
أَمْ كَيْفَ يَكُونُ الْعَالِمُ الْفَقِيرُ شَقِيًّا وَالْعِلْمُ يَرْفَعُهُ ؟ وَقَدْ قِيلَ فِي مَنْثُورِ الْحِكَمِ	2032c8688e6f86a4ff0cedec653a4b8f69aa9999cf462ecb35f803993094c756	ar	difficult-pronounce
أردتُ أن تذهب إلي غُرَفَكَ وتَقفِل الأبواب.	2170d52bc1886edfa6725a67e542ff61bab2852fc5fc13ea13006424cb8013ed	ar	grammar-or-spelling
قُلْ أَئِنَّكُمْ لَتَكْفُرُونَ بِالَّذِي خَلَقَ الْأَرْضَ فِي يَوْمَيْنِ وَتَجْعَلُونَ لَهُ أَنْدَادًا ذَلِكَ رَبُّ الْعَالَمِينَ	21f96f58a1fa623d6db1434a081411e32b2765c8aa8c3819811963e1c4f81328	ar	difficult-pronounce
وله ما في السماوات والأرض وله الدين واصبا أفغير الله تتقون	178e1787e33edbfe74ed585fb13459f218362f6291f7eec2c9131ee157afdd62	ar	difficult-pronounce
من تمك لباب السماء!	22392a80410ac0c551f5a94af41e8e0b29330514f00f89bdc594441b0b7a57df	ar	different-language
من تمك لباب السماء!	22392a80410ac0c551f5a94af41e8e0b29330514f00f89bdc594441b0b7a57df	ar	grammar-or-spelling
قَلْبُ الْحَدَثِ كَالْأَرَاضِيِ الْخَالِيَةِ مَا أُلْقِيَ فِيهَا مِنْ شَيْءٍ قَبِلَتْهُ وَإِنَّمَا كَانَ كَذَلِكَ	21f4fbbc97d235dcd6fdebdf96133aea38435d1a9e44c7c56318fd4f637991ec	ar	difficult-pronounce
لَا تَبِتْ عَنْ غَيْرِ وَصِيَّةٍ إنْ كُنْت مِنْ جِسْمِك فِي صِحَّةٍ	1910707d3e25bf48f6034f3533ddb76df9533257d88b4902cbf1e77f9aa3feb5	ar	difficult-pronounce
والذين كفروا فتعسا لهم وأضل أعمالهم	1d7438e09e7527daddca52f9cb5e1adf3cefc77b37d98cd6ada242eef5b408d2	ar	difficult-pronounce
وَجِبِلَّةً لَا تَزُولُ	20d1a3fd44d9421af0d24957b075257d35a5bf75bb8ab09720d149ceaedec8ff	ar	different-language
وَجِبِلَّةً لَا تَزُولُ	20d1a3fd44d9421af0d24957b075257d35a5bf75bb8ab09720d149ceaedec8ff	ar	difficult-pronounce
والذين يقولون ربنا هب لنا من أزواجنا وذرياتنا قرة أعين واجعلنا للمتقين إماما	219fa18c7ca6b04ca234fe3b0f03285f5f8b33d336f69daa7aabd65270f0535d	ar	difficult-pronounce
بَلْ هُوَ آيَاتٌ بَيِّنَاتٌ فِي صُدُورِ الَّذِينَ أُوتُوا الْعِلْمَ وَمَا يَجْحَدُ بِآيَاتِنَا إِلَّا الظَّالِمُونَ	242dd44bb14031e3e4be570f62f9f4d459b4a7a45a9bcf0e9004f2514a0c9513	ar	difficult-pronounce
لَا تَسُبُّوهَا فَإِنَّهَا عَمَّرَتْ بِلَادَ اللَّهِ تَعَالَى فَعَاشَ فِيهَا عِبَادُ اللَّهِ تَعَالَى	1cf929381c1ad4e1e089eefee626682adb352d7c2153a60fa3bf596382195270	ar	difficult-pronounce
اتَّخَذُوا أَيْمَانَهُمْ جُنَّةً فَصَدُّوا عَنْ سَبِيلِ اللَّهِ إِنَّهُمْ سَاءَ مَا كَانُوا يَعْمَلُونَ	17321897a388cc73b862de5e897ccad956412ab198142507f66edf533f5dd45e	ar	difficult-pronounce
وَاللَّهُ يُرِيدُ أَنْ يَتُوبَ عَلَيْكُمْ وَيُرِيدُ الَّذِينَ يَتَّبِعُونَ الشَّهَوَاتِ أَنْ تَمِيلُوا مَيْلًا عَظِيمًا	1c448eeb5b1121b5112a5cc5941814f36f80500b9962a3db790521390ce4c27e	ar	difficult-pronounce
بَلْ عَجِبُوا أَنْ جَاءَهُمْ مُنْذِرٌ مِنْهُمْ فَقَالَ الْكَافِرُونَ هَذَا شَيْءٌ عَجِيبٌ	1ac91bcd018cdf90c712163b28cbb87bc1751fa7296ace0b23d089a92e8d0a6e	ar	difficult-pronounce
وله ما في السماوات والأرض وله الدين واصبا أفغير الله تتقون	178e1787e33edbfe74ed585fb13459f218362f6291f7eec2c9131ee157afdd62	ar	difficult-pronounce
أَوَعَجِبْتُمْ أَنْ جَاءَكُمْ ذِكْرٌ مِنْ رَبِّكُمْ عَلَى رَجُلٍ مِنْكُمْ لِيُنْذِرَكُمْ وَلِتَتَّقُوا وَلَعَلَّكُمْ تُرْحَمُونَ	1e478c1aea3e8c652cd10d7f22de7620b6e88fdfbec8f705e444e262bd541de5	ar	difficult-pronounce
اصْبِرُوا عِبَادَ اللَّهِ عَلَى عَمَلٍ لَا غِنَى بِكُمْ عَنْ ثَوَابِهِ	240f4afbed1a35a13bdf53fb5b6d076b2ef46ff439597cf76d33af5e9b6f91c5	ar	difficult-pronounce
لتسلكوا منها سبلا فجاجا	25679295f5fc819a183a9a0896fd860c0de5f508920a64431b596e31e773aaa7	ar	difficult-pronounce
الفيلمُ يُخبر قِصّة السنواتِ الماضيةِ لِبطلِ حَربِ النجومِ هان سولو و مُساعِدَهُ المُشعِر تشوباكا	2023949ea00148e3b42d0366a2af287ca95e6fdacf7b4d9d112a9ef46fd1b1b6	ar	difficult-pronounce
ولوطا إذ قال لقومه إنكم لتأتون الفاحشة ما سبقكم بها من أحد من العالمين	20e90e3177072c4158348744219a320181ba833c242ed742b514a1d86f99f131	ar	difficult-pronounce
فَلَمَّا كَشَفْنَا عَنْهُمُ الرِّجْزَ إِلَى أَجَلٍ هُمْ بَالِغُوهُ إِذَا هُمْ يَنْكُثُونَ	1c073fee8bc16097dd7018301e9af6e816a477863500c81c6ef95af530de096d	ar	difficult-pronounce
وهم ينهون عنه وينأون عنه وإن يهلكون إلا أنفسهم وما يشعرون	22d52b23d1388775c437b4e24be9c941c41a8d607b2f8ec6ad66ebec2d1245a9	ar	difficult-pronounce
وله ما في السماوات والأرض وله الدين واصبا أفغير الله تتقون	178e1787e33edbfe74ed585fb13459f218362f6291f7eec2c9131ee157afdd62	ar	difficult-pronounce
يلعب توم و أصدقاؤه البوكير كل مساء جمعة تقريبا.	2879aefd6579b82eb26c435544ce6dd4d6f4e04c1f837a0ddc8f2aaae7f9b195	ar	??? ????? ?? ?? ??????? ?????? ?????? ??? ????? ????? ???? ????? 
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
وله ما في السماوات والأرض وله الدين واصبا أفغير الله تتقون	178e1787e33edbfe74ed585fb13459f218362f6291f7eec2c9131ee157afdd62	ar	difficult-pronounce
وَأَنْشَدَنِي بَعْضُ أَهْلِ	33130a90441fcf979e60c4c1ee247c0d3249afd62c895a48489e76cebb30b3af	ar	difficult-pronounce
لَا تَسُبُّوهَا فَإِنَّهَا عَمَّرَتْ بِلَادَ اللَّهِ تَعَالَى فَعَاشَ فِيهَا عِبَادُ اللَّهِ تَعَالَى	1cf929381c1ad4e1e089eefee626682adb352d7c2153a60fa3bf596382195270	ar	difficult-pronounce
كُن معقول.	272d526ca06f0b4690e262f23ff30d736b45812f2e77c0bcc0c09b3ac7a102cf	ar	grammar-or-spelling
قَالَ رَبِّ بِمَا أَغْوَيْتَنِي لَأُزَيِّنَنَّ لَهُمْ فِي الْأَرْضِ وَلَأُغْوِيَنَّهُمْ أَجْمَعِينَ	30367467fb0d06e6a6857ce2e405b3ebcc8a18d1e2c76267cb80580e21e8ddbe	ar	difficult-pronounce
بحره برّه درّة الشرقين	34512068ca3277cba2e510b8a5ff0baa62efa4e0d66147428ee507e1d6431a9f	ar	different-language
بحره برّه درّة الشرقين	34512068ca3277cba2e510b8a5ff0baa62efa4e0d66147428ee507e1d6431a9f	ar	difficult-pronounce
وَتَرَى كُلَّ أُمَّةٍ جَاثِيَةً كُلُّ أُمَّةٍ تُدْعَى إِلَى كِتَابِهَا الْيَوْمَ تُجْزَوْنَ مَا كُنْتُمْ تَعْمَلُونَ	34454f6fc8500bc59de440f5144deb1c31e95602717766d4f60d9f91d4ec1b42	ar	difficult-pronounce
مهما تكن عند امرئ من خَليقَةٍ ، وإن خالها تَخْفَى على الناس تُعْلَمِ.	33f3e88b57612a0502c33a88e66382187f36ee033db5594963bc616a5b14d0ff	ar	difficult-pronounce
قَالَ قَرِينُهُ رَبَّنَا مَا أَطْغَيْتُهُ وَلَكِنْ كَانَ فِي ضَلَالٍ بَعِيدٍ	201e17922ecadff90f03da4f193aa71bc9500977e44599eed77601a7f8d4897f	ar	difficult-pronounce
وقال لفتيانه اجعلوا بضاعتهم في رحالهم لعلهم يعرفونها إذا انقلبوا إلى أهلهم لعلهم يرجعون	33369d56b3f99af7799315da076ac4a73368f08da5ff8f3ff3d4b0e9c7e314f2	ar	different-language
وَلَمْ يَكُنْ لَهُمْ مِنْ شُرَكَائِهِمْ شُفَعَاءُ وَكَانُوا بِشُرَكَائِهِمْ كَافِرِينَ	25b0c1f7581d6146a2a1d6f538620edccd992755523ee0a886f3389c833abf78	ar	difficult-pronounce
قاتلوهم يعذبهم الله بأيديكم ويخزهم وينصركم عليهم ويشف صدور قوم مؤمنين	34ee6e3eced10b52d4c26860a4ff4340010c02adcbda566ba8e1211ec19ded73	ar	difficult-pronounce
كل ما رصده الفلكيون من خلال التلسكوبات المتطورة يوما بعد يوم	2e148ed67b7e6f8bd8c52777c76cad2a55a7c592db2a602cfda72868c2c32512	ar	difficult-pronounce
وَإِنْ كَانَ الْعَقْدُ رَغْبَةً فِي الْأُلْفَةِ فَهَذَا يَكُونُ عَلَى أَحَدِ وَجْهَيْنِ	326ae9a368e921230c92d929123cd9b136ce462436ed6f017c714e86b944d0c2	ar	difficult-pronounce
تؤتي أكلها كل حين بإذن ربها ويضرب الله الأمثال للناس لعلهم يتذكرون	301c701f5f69b82d58b07b1c1d306703a29e8ba627992c51dcfa774583d033e7	ar	difficult-pronounce
إذهبي إلىَ غرقتِك!	33f31841469845acf26647744efa711fd9c6a8d3991f9a10899d7755720b488b	ar	grammar-or-spelling
كُنَّا فِي مَجْلِسِ الرَّضِيِّ فَشَكَا رَجُلٌ مِنْ أَخِيهِ	24935a0d6b3562dafe9de1e0b0cef27dce422582eed5c7d7f8256264ecd7a686	ar	difficult-pronounce
وَهَذَا وَاضِحٌ وَهِيَ بِالتَّجَانُسِ مُتَعَارِفَةٌ ، وَبِفَقْدِهِ مُتَنَاكِرَةٌ	221d40eba695366f8cd296ef077625ae426b8f20c07599b6806b0c2d94a82470	ar	difficult-pronounce
واللذان يأتيانها منكم فآذوهما فإن تابا وأصلحا فأعرضوا عنهما إن الله كان توابا رحيما	33e2e163477989c101462392e694acfc94d4a846fe8f4ae8ae1944baacaeaff5	ar	difficult-pronounce
قَالَ قَرِينُهُ رَبَّنَا مَا أَطْغَيْتُهُ وَلَكِنْ كَانَ فِي ضَلَالٍ بَعِيدٍ	201e17922ecadff90f03da4f193aa71bc9500977e44599eed77601a7f8d4897f	ar	difficult-pronounce
وَمَنْ يُوقَ شُحَّ نَفْسِهِ فَأُولَئِكَ هُمْ الْمُفْلِحُونَ وَرَوَى مُحَمَّدُ بْنُ إبْرَاهِيمَ التَّيْمِيُّ	0a92ec7a2f48fe0f41868e7e44f1f0464aec54f9d5f96336b0a13f9d3b6a7f61	ar	difficult-pronounce
إنا لننصر رسلنا والذين آمنوا في الحياة الدنيا ويوم يقوم الأشهاد	3510ab3246454654008e8eed6aa2244d065812466681f14882a6b72cc359ab22	ar	difficult-pronounce
حجزنا الثريا لنا سلما رسمنا هنالك حد الحمى	37a13156ad640cc773df4133ac37c971063a11bef085aa6e6236ee1d663e5b5b	ar	difficult-pronounce
قَالَ تَزْرَعُونَ سَبْعَ سِنِينَ دَأَبًا فَمَا حَصَدْتُمْ فَذَرُوهُ فِي سُنْبُلِهِ إِلَّا قَلِيلًا مِمَّا تَأْكُلُونَ	2c50e1ffca1dc7cc0c9a622b948577adc260043a341e3acca12986451413a634	ar	difficult-pronounce
دَرَجَاتٍ مِنْهُ وَمَغْفِرَةً وَرَحْمَةً وَكَانَ اللَّهُ غَفُورًا رَحِيمًا	2e4168ec5a5da4772c4612156c952cba2392fb1020ca5da8640e9c593e5e1d20	ar	difficult-pronounce
آن آدم جوان چیز زیادی درمورد مملکت ‌ اش نمی ‌ داند.	1e640df424e9d9df642e039c5ec1b09e33c99a6e717c83f8b11eeefcefb37a6d	ar	different-language
لِيَسْلُبُوهُ فَضِيلَةَ التَّقَدُّمِ وَيَمْنَعُوهُ مُبَايِنَةَ التَّخْصِيصِ عِنَادًا لِمَا جَهِلُوهُ وَمَقْتًا لِمَا بَايَنُوهُ	335aa8bd7504ec46fcc3dc2719712d3bdf51a5df002715ec3c450fde2e5cfa84	ar	difficult-pronounce
لا خير في حسن الجسوم وطولها إذا لم يزن طول الجسوم عقول.	2f3ff22acf24c8edc9196eaa913fb0c518cd46e4fe1b2021cefb5a4ba7c8c99b	ar	difficult-pronounce
وَإِنْ كَانَ الْعَقْدُ رَغْبَةً فِي الْأُلْفَةِ فَهَذَا يَكُونُ عَلَى أَحَدِ وَجْهَيْنِ	326ae9a368e921230c92d929123cd9b136ce462436ed6f017c714e86b944d0c2	ar	difficult-pronounce
وَلَا يَدْعُوهُ تَرْكُ الْإِعْنَاتِ لَهُ عَلَى التَّقْلِيدِ فِيمَا أَخَذَ عَنْهُ	379037dd687cc96d381977de42ac1572ba7311f3761564439471bfd187b4ed75	ar	difficult-pronounce
